ID,Prix,Geographie,Thème de la Formation,Objectif Pédagogique,Temps Moyen de Formation,Pré-requis,Public Concerné,Lieu,Méthodes Mobilisées,Moyens Pédagogiques,Délai d'Accès,Modalités,Modalités d'Évaluation,Accessibilité aux Personnes en Situation de Handicap
RH-011,"À partir de €6,899","Paris, Sud de la France, Dubaï",Pilotage RH et contrôle de gestion sociale,"Mettre en place et utiliser les outils de pilotage de la fonction RH et du contrôle de gestion sociale (tableaux de bord RH, indicateurs clés, bilan social, analyse des coûts RH...) pour mesurer la performance et aider à la décision.",2 semaines (env. 70-80h),Expérience en GRH ou en contrôle de gestion. Maîtrise d'Excel et appétence pour les chiffres et l'analyse de données.,"Contrôleurs de gestion sociale, responsables RH/DRH, responsables SIRH/data RH, consultants RH/contrôle de gestion.",Dans nos locaux / En ligne / Intra-entreprise,"Rôle du contrôle de gestion sociale, définition des indicateurs RH pertinents (effectifs, masse salariale, turnover, absentéisme, formation...), conception de tableaux de bord RH, élaboration du bilan social, analyse des coûts RH, reporting RH.","Supports de cours, exemples d'indicateurs et de tableaux de bord RH, méthodologie du bilan social, techniques d'analyse des données RH (Excel avancé, outils BI - présentation), études de cas de pilotage RH/contrôle de gestion sociale.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,"Conception d'un tableau de bord RH pour suivre un domaine spécifique (ex: recrutement, formation). Réalisation d'une analyse de données RH (ex: absentéisme, turnover) et interprétation des résultats.","Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
RH-012,"À partir de €6,899","Paris, Sud de la France, Dubaï",Élaborer les référentiels emplois-compétences,"Maîtriser la démarche méthodologique et les outils pour élaborer ou actualiser les référentiels d'emplois (fiches de poste) et de compétences, outils clés pour la GRH (recrutement, formation, mobilité...).",2 semaines (env. 70-80h),"Expérience en GRH (développement RH, GPEC, recrutement, formation) ou en organisation/conseil.","Responsables/Chargés de GPEC/développement RH/formation/recrutement, consultants RH/organisation, managers impliqués dans la définition des postes/compétences.",Dans nos locaux / En ligne / Intra-entreprise,"Méthodologie d'analyse des emplois et des activités, techniques de description de poste, identification et définition des compétences (savoirs, savoir-faire, savoir-être), élaboration de la cartographie des emplois et des compétences, utilisation des référentiels en GRH.","Supports de cours, méthodologies d'analyse de poste/compétences, modèles de fiches de poste/référentiels compétences, techniques d'entretien/observation pour l'analyse d'emploi, exemples de cartographies métiers, logiciels GPEC (présentation).",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Rédaction d'une fiche de poste complète et d'un référentiel de compétences pour un emploi donné. Élaboration d'une partie de la cartographie des emplois/compétences d'un service.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
RH-013,"À partir de €6,899","Paris, Sud de la France, Dubaï",Calcul des indemnités de fin de carrière (IFC),Maîtriser le cadre légal et conventionnel ainsi que les méthodes de calcul (actualisées) des indemnités de fin de carrière (IFC) et des provisions comptables associées.,2 semaines (env. 70-80h),Solides connaissances en paie et/ou en comptabilité. Maîtrise du droit social de base.,"Responsables/gestionnaires paie, comptables, responsables RH/relations sociales, contrôleurs de gestion sociale, experts-comptables, consultants paie/social.",Dans nos locaux / En ligne / Intra-entreprise,"Cadre légal et conventionnel des IFC, méthodes actuarielles de calcul des engagements sociaux (IFC, médailles du travail...), calcul des provisions comptables (normes françaises/IFRS), traitement fiscal et social des IFC, communication aux salariés.","Supports de cours, textes légaux/conventionnels sur les IFC, méthodes actuarielles (présentation simplifiée), normes comptables relatives aux engagements sociaux, outils de calcul/simulation IFC (Excel ou spécifique), exemples de calculs et de comptabilisation.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Calcul d'une IFC pour un cas salarié donné selon différentes hypothèses/conventions. Calcul et comptabilisation des provisions pour IFC.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
RH-014,"À partir de €6,899","Paris, Sud de la France, Dubaï","GPEC : démarche, outils et mise en œuvre","Maîtriser la démarche et les outils de la GPEC pour anticiper les besoins en emplois/compétences, réduire les écarts et accompagner les évolutions professionnelles (formation, mobilité, recrutement...).",2 semaines (env. 70-80h),Expérience en GRH ou en management. Connaissance des métiers et de la stratégie de l'entreprise.,"Responsables/Chargés de GPEC/développement RH/formation/recrutement, consultants RH/organisation, managers impliqués dans les évolutions métiers, représentants du personnel (CSE...).",Dans nos locaux / En ligne / Intra-entreprise,"Diagnostic prospectif emplois/compétences (analyse stratégique, démographique, technologique...), élaboration référentiels métiers/compétences, cartographie, identification écarts quanti/quali, plan d'action GPEC (formation, mobilité, recrutement...), dialogue social GPEC.","Supports de cours, méthodologie GPEC complète, outils de diagnostic/cartographie (matrices, pyramides des âges...), exemples de référentiels métiers/compétences, modèles de plans d'action GPEC, logiciels GPEC (présentation), accords GPEC (exemples).",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Réalisation d'un diagnostic GPEC simplifié pour un secteur/métier. Élaboration d'un plan d'action GPEC pour répondre à un écart identifié.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
RH-015,"À partir de €6,899","Paris, Sud de la France, Dubaï",Fixer les objectifs et indicateurs de performance RH,"Maîtriser les techniques pour définir des objectifs RH clairs, mesurables et alignés sur la stratégie, et pour choisir les indicateurs de performance (KPIs) pertinents afin de suivre l'efficacité de la fonction RH.",2 semaines (env. 70-80h),Expérience en GRH ou en contrôle de gestion/pilotage de la performance.,"Responsables RH/DRH, contrôleurs de gestion sociale, responsables SIRH/data RH, consultants RH/performance.",Dans nos locaux / En ligne / Intra-entreprise,"Alignement stratégie business / stratégie RH / objectifs RH, méthode SMART pour la définition d'objectifs, typologie des indicateurs RH (quantitatifs/qualitatifs, de résultat/moyen...), sélection des KPIs pertinents par domaine RH, construction de tableaux de bord de pilotage RH.","Supports de cours, méthode SMART, exemples d'objectifs et d'indicateurs RH par processus (recrutement, formation, rémunération...), outils de construction de tableaux de bord (Excel, BI - présentation), benchmarks d'indicateurs RH (présentation).",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Définition d'objectifs SMART et d'indicateurs de performance pour un processus RH donné (ex: recrutement). Conception d'un tableau de bord simple pour le pilotage d'une activité RH.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
RH-016,"À partir de €6,899","Paris, Sud de la France, Dubaï",Évaluation des performances du personnel,"Concevoir, mettre en œuvre et animer un système d'évaluation de la performance individuelle et/ou collective, basé sur des objectifs clairs et des indicateurs pertinents, et intégré aux autres processus RH.",2 semaines (env. 70-80h),"Expérience en GRH (développement RH, gestion des carrières...) ou en management d'équipe.","Responsables RH/Développement RH, responsables formation, managers (tous niveaux), consultants RH/management.",Dans nos locaux / En ligne / Intra-entreprise,"Objectifs de l'évaluation, méthodes d'évaluation (entretien annuel, 360°, évaluation continue...), définition des critères/indicateurs de performance, conduite de l'entretien d'évaluation, lien avec la rémunération/formation/mobilité, implantation d'un système (SIRH...).","Supports de cours, méthodes d'évaluation de la performance, outils de définition d'objectifs/indicateurs individuels, guides de conduite d'entretien d'évaluation, exemples de formulaires d'évaluation, logiciels SIRH (module performance - présentation).",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Conception d'un système d'évaluation de la performance pour une catégorie de personnel. Simulation d'un entretien annuel d'évaluation. Analyse critique d'un formulaire ou processus d'évaluation existant.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
RH-017,"À partir de €6,899","Paris, Sud de la France, Dubaï",Gestion des carrières et de la mobilité,"Concevoir et mettre en œuvre des politiques et outils pour gérer les parcours professionnels des salariés, favoriser la mobilité interne et accompagner la mobilité internationale.",2 semaines (env. 70-80h),"Expérience en GRH (développement RH, GPEC, recrutement).","Responsables Développement RH/Gestion des carrières/Mobilité, responsables GPEC, responsables RH généralistes, consultants RH/mobilité.",Dans nos locaux / En ligne / Intra-entreprise,"Cartographie des parcours professionnels, outils d'évaluation du potentiel et des aspirations (entretiens carrière...), dispositifs de mobilité interne (bourse à l'emploi, passerelles métiers...), gestion de la mobilité internationale (expatriation, impatriation, aspects légaux/fiscaux/sociaux).","Supports de cours, outils de gestion des carrières (9-box grid...), modèles d'entretiens de carrière, exemples de politiques de mobilité interne/internationale, aspects juridiques/fiscaux de l'expatriation, plateformes de mobilité interne (présentation).",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Élaboration d'un parcours professionnel type pour un métier donné. Conception d'un dispositif pour favoriser la mobilité interne. Analyse des enjeux et préparation d'une mobilité internationale (cas simplifié).,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
RH-018,"À partir de €6,899","Paris, Sud de la France, Dubaï",Concevoir un tableau de bord RH,"Savoir concevoir, mettre en place et utiliser un tableau de bord RH pertinent et visuel pour piloter la performance de la fonction RH, suivre les indicateurs clés et communiquer efficacement les résultats.",2 semaines (env. 70-80h),Expérience en GRH ou en contrôle de gestion. Bonne maîtrise d'Excel ou d'un outil de Business Intelligence (BI).,"Contrôleurs de gestion sociale, responsables RH/DRH, responsables SIRH/Data RH, analystes RH, consultants RH/BI.",Dans nos locaux / En ligne / Intra-entreprise,"Objectifs et structure d'un tableau de bord RH, sélection des indicateurs clés (KPIs) pertinents, collecte et fiabilisation des données RH, techniques de visualisation de données (graphiques...), outils de conception (Excel avancé, Power BI, Tableau...), communication des résultats.","Supports de cours, exemples de tableaux de bord RH (par domaine: recrutement, formation...), bibliothèque d'indicateurs RH, principes de data visualisation, pratique sur Excel avancé/outil BI (Power BI, Tableau...), techniques de reporting.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Conception d'un tableau de bord RH sur Excel ou un outil BI pour un processus RH donné (ex: suivi des effectifs et de la masse salariale). Analyse et interprétation des indicateurs d'un tableau de bord RH.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
RH-019,"À partir de €6,899","Paris, Sud de la France, Dubaï",Les outils clés de la motivation du personnel,Identifier les leviers de motivation individuels et collectifs (intrinsèques/extrinsèques) et maîtriser les outils et pratiques managériales pour renforcer l'engagement et la motivation des collaborateurs au quotidien.,2 semaines (env. 70-80h),Être en situation de management d'équipe.,"Managers (tous niveaux), chefs d'équipe, responsables RH/développement RH, consultants en management.",Dans nos locaux / En ligne / Intra-entreprise,"Théories de la motivation (Maslow, Herzberg, Vroom...), identification des facteurs de motivation/démotivation, outils de reconnaissance (feedback positif, récompenses...), développement de l'autonomie et des compétences, création d'un environnement de travail positif, management participatif.","Supports de cours, modèles théoriques de la motivation, outils de diagnostic de la motivation d'équipe, techniques de feedback et de reconnaissance, méthodes de management participatif, études de cas sur la motivation au travail, mises en situation managériales.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Diagnostic des leviers de motivation au sein de son équipe. Élaboration d'un plan d'action concret pour renforcer la motivation d'un collaborateur ou de l'équipe. Mise en situation de communication motivante.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
RH-020,"À partir de €6,899","Paris, Sud de la France, Dubaï",Gestion informatisée de la paie,"Maîtriser l'utilisation d'un logiciel de paie (paramétrage de base, saisie des éléments, calcul du bulletin, éditions post-paie, déclarations sociales dématérialisées...) pour assurer une gestion fiable et efficace de la paie.",2 semaines (env. 70-80h),Connaissance des bases de la paie et de la législation sociale. Aisance avec l'outil informatique.,"Gestionnaires de paie, assistants RH/paie, responsables paie souhaitant maîtriser un logiciel spécifique ou comprendre la logique des systèmes informatisés.",Dans nos locaux / En ligne / Intra-entreprise,"Paramétrage initial du logiciel (société, salariés, rubriques...), saisie des éléments variables de paie (absences, primes...), processus de calcul et de contrôle du bulletin de paie, éditions post-paie (journal, livre de paie...), génération des déclarations sociales (DSN...).","Salle informatique équipée d'un logiciel de paie du marché (ex: Sage, Cegid... ou logiciel spécifique si formation intra), supports de cours/tutoriels logiciels, exercices pratiques de saisie/calcul/déclaration sur le logiciel, formateur expert paie et logiciel.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Paramétrage d'un dossier société/salarié simple dans le logiciel. Saisie des éléments variables et calcul/vérification d'un bulletin de paie sur le logiciel. Génération d'une déclaration sociale dématérialisée (simulation).,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
RH-021,"À partir de €6,899","Paris, Sud de la France, Dubaï",Ingénierie et pilotage du plan de formation,"Maîtriser l'ensemble du processus d'ingénierie de la formation : analyse des besoins, conception du plan de formation, choix des modalités pédagogiques, pilotage budgétaire et logistique, évaluation des actions.",2 semaines (env. 70-80h),"Expérience en GRH (formation, développement RH) ou en management avec responsabilités formation.","Responsables/Chargés de formation, responsables développement RH/compétences, consultants formation, ingénieurs pédagogiques, responsables RH généralistes.",Dans nos locaux / En ligne / Intra-entreprise,"Recueil et analyse des besoins de formation (individuels/collectifs), élaboration du plan de développement des compétences (ex-plan de formation), conception d'actions de formation (objectifs pédagogiques, méthodes...), gestion budgétaire et administrative, évaluation (Kirkpatrick...).","Supports de cours, méthodologie d'ingénierie de formation, outils de recueil des besoins, modèles de plans de formation/cahiers des charges formation, méthodes pédagogiques (présentiel, e-learning...), modèle d'évaluation de Kirkpatrick, cadre légal de la formation professionnelle.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,"Élaboration d'un plan de formation pour un service ou une population donnée. Conception d'une action de formation (objectifs, programme, méthodes). Proposition d'un dispositif d'évaluation d'une formation.","Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
