ID,Prix,Geographie,Thème de la Formation,Objectif Pédagogique,Temps Moyen de Formation,Pré-requis,Public Concerné,Lieu,Méthodes Mobilisées,Moyens Pédagogiques,Délai d'Accès,Modalités,Modalités d'Évaluation,Accessibilité aux Personnes en Situation de Handicap
FCAC-011,"À partir de €6,899","Paris, Sud de la France, Dubaï",Finance et comptabilité pour non-financiers,"Permettre aux cadres non financiers de comprendre les concepts clés de la comptabilité et de la finance, d'interpréter les états financiers et de dialoguer efficacement avec les financiers.",2 semaines (env. 70-80h),Aucune connaissance préalable en finance/comptabilité requise. Exercer des fonctions managériales ou de projet impliquant des aspects financiers.,"Managers opérationnels, chefs de projet, ingénieurs, commerciaux, responsables RH/marketing... et tout cadre non financier souhaitant comprendre le langage et les enjeux financiers de l'entreprise.",Dans nos locaux / En ligne / Intra-entreprise,"Principes comptables de base, lecture et interprétation du bilan/compte de résultat/tableau de flux, notions de coûts et de rentabilité, processus budgétaire (bases), analyse des indicateurs financiers clés, dialogue avec la fonction finance.","Supports de cours didactiques et vulgarisés, glossaire financier/comptable, exemples simplifiés d'états financiers, exercices d'interprétation de ratios, études de cas P&L/bilan, simulation de dialogue budget/résultats.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Lecture et interprétation commentée d'un bilan et d'un compte de résultat simplifiés. Calcul et analyse de quelques ratios financiers clés. Participation à une simulation de discussion budgétaire.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
FCAC-012,"À partir de €6,899","Paris, Sud de la France, Dubaï",Analyse financière approfondie (SYSCOHADA & IAS/IFRS),"Maîtriser les techniques d'analyse financière approfondie (diagnostic, performance, risque) en utilisant les états financiers établis selon les référentiels SYSCOHADA révisé et/ou IAS/IFRS.",2 semaines (env. 70-80h),"Solides connaissances en comptabilité SYSCOHADA révisé et/ou IFRS, et en analyse financière de base.","Analystes financiers, contrôleurs de gestion, responsables financiers/comptables, auditeurs financiers, consultants en finance/évaluation, chargés d'affaires banque (analyse risque).",Dans nos locaux / En ligne / Intra-entreprise,"Retraitements des états financiers pour l'analyse, analyse dynamique (soldes intermédiaires de gestion - SIG, capacité d'autofinancement - CAF), analyse des flux de trésorerie, calcul et interprétation approfondie des ratios, diagnostic financier global et préconisations.","Supports de cours (analyse financière avancée), états financiers SYSCOHADA/IFRS (exemples réels), méthodes de retraitement/analyse dynamique (SIG, CAF), batteries de ratios financiers, modèles Excel d'analyse financière, études de cas complètes d'analyse financière.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Réalisation d'une analyse financière approfondie (diagnostic complet) d'une entreprise sur la base de ses états financiers (SYSCOHADA ou IFRS). Rédaction d'une note de synthèse et de recommandations.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
FCAC-013,"À partir de €6,899","Paris, Sud de la France, Dubaï",Outils et techniques de planification financière,"Savoir élaborer des plans financiers prévisionnels (business plan, budget, plan de trésorerie) fiables et cohérents, en utilisant les techniques et outils de modélisation financière appropriés.",2 semaines (env. 70-80h),Bonnes connaissances en finance d'entreprise et/ou contrôle de gestion. Excellente maîtrise d'Excel.,"Planificateurs financiers, contrôleurs de gestion, analystes financiers, responsables financiers, trésoriers, consultants en finance/modélisation, créateurs/repreneurs d'entreprise (volet financier).",Dans nos locaux / En ligne / Intra-entreprise,"Construction de modèles financiers prévisionnels intégrés (compte de résultat, bilan, flux de trésorerie prévisionnels), techniques de prévision (ventes, coûts, investissements, BFR...), analyse de scénarios et de sensibilité, outils de modélisation (Excel avancé, logiciels dédiés).","Supports de cours, techniques de modélisation financière sur Excel (avancé), modèles financiers prévisionnels types (business plan...), logiciels de planification financière (présentation), méthodes de prévision, analyse de sensibilité/scénarios.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Construction d'un modèle financier prévisionnel intégré simple sur Excel. Réalisation d'analyses de sensibilité et de scénarios sur un plan financier.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
FCAC-014,"À partir de €6,899","Paris, Sud de la France, Dubaï",SAP MM : Gestion des achats et des stocks,"Maîtriser les fonctionnalités clés du module SAP MM (Materials Management) pour gérer efficacement les processus d'achats (demandes, commandes, réception) et de gestion des stocks (mouvements, inventaire).",2 semaines (env. 70-80h),Connaissance des processus achats/stocks. Utilisation de base de l'informatique. Expérience SAP est un plus.,"Acheteurs, gestionnaires de stocks, logisticiens, personnel des services achats/approvisionnement/magasin utilisant ou allant utiliser SAP MM, consultants SAP MM juniors, key users MM.",Dans nos locaux / En ligne / Intra-entreprise,"Présentation concepts SAP MM, navigation système, données de base (articles, fournisseurs...), processus achats (DA, Cde, Réception), gestion des stocks (entrées, sorties, transferts, inventaire physique), reporting MM. Pratique intensive sur système SAP.","Salle informatique avec accès environnement SAP ECC ou S/4HANA (module MM), supports de cours/tutoriels SAP MM, exercices pratiques guidés sur les flux achats/stocks, formateur expert SAP MM.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,"Réalisation complète d'un flux achat (de la DA à la réception) et d'un flux de gestion de stock (entrée, sortie, inventaire) dans SAP MM. Utilisation des rapports MM standards.","Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
FCAC-015,"À partir de €6,899","Paris, Sud de la France, Dubaï",Oracle JD Edwards : Gestion financière,"Maîtriser les fonctionnalités clés des modules financiers d'Oracle JD Edwards (Comptabilité Générale, Fournisseurs, Clients, Immobilisations...) pour gérer les opérations financières et produire les états comptables.",2 semaines (env. 70-80h),Connaissance des processus financiers/comptables. Utilisation de base de l'informatique. Expérience ERP est un plus.,"Comptables, contrôleurs de gestion, responsables financiers/comptables utilisant ou allant utiliser Oracle JD Edwards (modules FI), consultants fonctionnels JDE Finance, key users JDE Finance.",Dans nos locaux / En ligne / Intra-entreprise,"Navigation JDE, paramétrage de base modules FI, gestion comptabilité générale (écritures, lettrage...), gestion comptes fournisseurs (factures, paiements...), gestion comptes clients (factures, encaissements...), gestion des immobilisations, clôture comptable, reporting FI. Pratique sur JDE.","Salle informatique avec accès environnement Oracle JD Edwards (modules FI), supports de cours/tutoriels JDE Finance, exercices pratiques guidés sur les processus financiers clés, formateur expert Oracle JD Edwards Finance.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,"Réalisation des principales transactions financières (saisie facture, paiement, encaissement...) dans JDE. Exécution d'une clôture comptable simple. Utilisation des états de reporting standards JDE Finance.","Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
FCAC-016,"À partir de €6,899","Paris, Sud de la France, Dubaï","Sage X3 : Finance, contrôle et comptabilité","Maîtriser les fonctionnalités clés de Sage X3 pour la gestion financière et comptable : comptabilité générale/analytique, tiers, immobilisations, trésorerie, budgets, reporting et contrôle de gestion.",2 semaines (env. 70-80h),Connaissance des processus financiers/comptables/contrôle de gestion. Utilisation de base de l'informatique. Expérience ERP est un plus.,"Comptables, contrôleurs de gestion, responsables financiers/comptables/trésorerie utilisant ou allant utiliser Sage X3 (modules Finance), consultants fonctionnels Sage X3 Finance, key users Sage X3 Finance.",Dans nos locaux / En ligne / Intra-entreprise,"Navigation Sage X3, paramétrage modules Finance, gestion comptabilités (générale, tiers, analytique, immo), gestion de la trésorerie (prévisions, rapprochement...), élaboration et suivi budgétaire, reporting financier et contrôle de gestion. Pratique sur Sage X3.","Salle informatique avec accès environnement Sage X3 (modules Finance), supports de cours/tutoriels Sage X3 Finance, exercices pratiques guidés sur les processus financiers/contrôle, formateur expert Sage X3 Finance.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Réalisation des principales transactions financières et comptables dans Sage X3. Mise en place d'un suivi budgétaire simple. Création de rapports de gestion standards avec Sage X3.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
FCAC-017,"À partir de €6,899","Paris, Sud de la France, Dubaï",Sage X3 : Achats et gestion des stocks,"Maîtriser les fonctionnalités clés de Sage X3 pour la gestion des processus achats (demandes, commandes, réceptions, factures fournisseurs) et la gestion des stocks (mouvements, valorisation, inventaires).",2 semaines (env. 70-80h),Connaissance des processus achats/stocks. Utilisation de base de l'informatique. Expérience ERP est un plus.,"Acheteurs, gestionnaires de stocks, logisticiens, approvisionneurs utilisant ou allant utiliser Sage X3 (modules Achats/Stocks), consultants fonctionnels Sage X3 SCM, key users Sage X3 Achats/Stocks.",Dans nos locaux / En ligne / Intra-entreprise,"Navigation Sage X3, paramétrage modules Achats/Stocks (articles, fournisseurs...), gestion des demandes d'achat/commandes, processus de réception et contrôle facture fournisseur, gestion des mouvements de stock (entrées, sorties...), inventaires physiques, reporting achats/stocks. Pratique sur Sage X3.","Salle informatique avec accès environnement Sage X3 (modules Achats/Stocks), supports de cours/tutoriels Sage X3 Achats/Stocks, exercices pratiques guidés sur les flux achats/stocks, formateur expert Sage X3 Achats/Stocks.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Réalisation complète d'un flux achat et d'un flux de gestion de stock dans Sage X3. Utilisation des états de reporting standards Achats/Stocks de Sage X3.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
FCAC-018,"À partir de €6,899","Paris, Sud de la France, Dubaï",Finance islamique : principes et produits,"Comprendre les principes fondamentaux de la finance islamique (interdiction Riba/Gharar...) et connaître les principaux produits financiers conformes à la Sharia (Mourabaha, Ijara, Moudaraba, Soukouk...).",2 semaines (env. 70-80h),Connaissance de base de la finance conventionnelle ou intérêt marqué pour la finance islamique.,"Banquiers, financiers, juristes, investisseurs, étudiants, régulateurs souhaitant comprendre ou travailler dans le secteur de la finance islamique ou interagir avec celui-ci.",Dans nos locaux / En ligne / Intra-entreprise,"Sources et principes de la Sharia appliqués à la finance, interdiction de l'intérêt (Riba) et de l'incertitude (Gharar), partage des pertes et profits (3P), analyse des produits (participatifs, commerciaux, locatifs, assurance Takaful, obligations Soukouk...), gouvernance Sharia.","Supports de cours, textes de référence (principes AAOIFI...), exemples de contrats financiers islamiques (Mourabaha, Ijara...), présentation de produits Takaful/Soukouk, études de cas d'institutions/produits de finance islamique, comparaison finance islamique/conventionnelle.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Identification des principes Sharia dans différents produits financiers islamiques. Analyse comparative d'un produit islamique et de son équivalent conventionnel. Discussion sur les enjeux de développement de la finance islamique.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
FCAC-019,"À partir de €6,899","Paris, Sud de la France, Dubaï",Pratique et outils du credit management,"Maîtriser les techniques et outils du credit management pour optimiser la gestion du poste clients : analyse du risque client, définition des limites de crédit, suivi des encours, recouvrement amiable et pré-contentieux.",2 semaines (env. 70-80h),"Expérience en comptabilité client, finance, administration des ventes ou recouvrement.","Credit managers, analystes crédit client, chargés de recouvrement amiable, responsables administration des ventes (ADV), comptables clients, responsables financiers PME/ETI.",Dans nos locaux / En ligne / Intra-entreprise,"Analyse de la solvabilité client (financière, comportementale), définition et gestion des limites de crédit, suivi proactif des encours et des délais de paiement, techniques de relance amiable (téléphone, écrit), gestion des litiges, préparation du dossier pré-contentieux.","Supports de cours, outils d'analyse financière client, modèles de scoring crédit client (principes), techniques de relance amiable, logiciels de credit management (présentation), indicateurs clés du poste client (DSO...), aspects juridiques du recouvrement amiable.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Analyse du risque crédit d'un portefeuille clients. Mise en place d'une procédure de relance amiable graduée. Calcul et interprétation du DSO (Délai Moyen de Paiement Clients). Simulation de négociation avec un client mauvais payeur.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
FCAC-020,"À partir de €6,899","Paris, Sud de la France, Dubaï","Ratios financiers : calcul, analyse et interprétation","Savoir calculer, analyser et interpréter les principaux ratios financiers (liquidité, solvabilité, rentabilité, structure...) pour évaluer la performance et la santé financière d'une entreprise.",2 semaines (env. 70-80h),"Connaissance de base en comptabilité et lecture des états financiers (bilan, compte de résultat). Maîtrise d'Excel (calculs simples).","Étudiants en finance/gestion, analystes financiers débutants, comptables, contrôleurs de gestion juniors, créateurs/repreneurs d'entreprise, managers non-financiers souhaitant approfondir l'analyse.",Dans nos locaux / En ligne / Intra-entreprise,"Calcul et signification des ratios clés : fonds de roulement, besoin en fonds de roulement (BFR), trésorerie nette ; ratios de liquidité/solvabilité ; ratios de rentabilité (économique, financière) ; ratios de structure financière (endettement) ; analyse comparative (temps, secteur).","Supports de cours, états financiers simplifiés (exemples), formules de calcul des ratios, tableurs Excel pour le calcul, benchmarks sectoriels (présentation), exercices pratiques d'interprétation des ratios, études de cas d'analyse par les ratios.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Calcul d'une batterie de ratios financiers à partir d'états financiers fournis. Interprétation commentée des ratios calculés et diagnostic financier simple. Comparaison des ratios d'une entreprise à des moyennes sectorielles.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
