ID,Prix,Geographie,Thème de la Formation,Objectif Pédagogique,Temps Moyen de Formation,Pré-requis,Public Concerné,Lieu,Méthodes Mobilisées,Moyens Pédagogiques,Délai d'Accès,Modalités,Modalités d'Évaluation,Accessibilité aux Personnes en Situation de Handicap
SGH-011,"À partir de €6,899","Paris, Sud de la France, Dubaï",Gestion logistique en établissement de santé,"Maîtriser les spécificités de la gestion logistique hospitalière : approvisionnement produits de santé/hôteliers, gestion des stocks (pharmacie, magasins), distribution interne (circuits), gestion des flux (patients, déchets...).",2 semaines (env. 70-80h),Expérience en logistique ou gestion hospitalière. Connaissance de l'environnement hospitalier.,"Responsables/cadres logistiques hospitaliers, responsables approvisionnement/stocks/pharmacie (gestion), ingénieurs logisticiens santé, consultants en logistique hospitalière, directeurs des achats/logistique hospitaliers.",Dans nos locaux / En ligne / Intra-entreprise,"Chaîne logistique hospitalière, gestion des approvisionnements/stocks spécifiques (médicaments, DMI...), logistique de distribution interne (linge, repas, pharmacie...), gestion des flux patients et visiteurs, gestion des déchets hospitaliers (DASRI...), optimisation des flux et coûts logistiques.","Supports de cours, logiciels de gestion logistique hospitalière (ERP/WMS santé - présentation), guides bonnes pratiques logistique santé/pharmaceutique, réglementation gestion déchets hospitaliers, outils d'optimisation logistique (Lean hospitalier...), études de cas logistique hospitalière.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Cartographie et analyse d'un flux logistique hospitalier (ex: circuit du médicament). Proposition d'optimisation pour la gestion des stocks de la pharmacie ou d'un magasin central. Conception d'un plan de gestion des déchets hospitaliers.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
SGH-012,"À partir de €6,899","Paris, Sud de la France, Dubaï",Mettre en place un système qualité en santé,"Savoir mettre en place, animer et suivre un système de management de la qualité (SMQ) adapté aux services de santé (établissements, laboratoires...) pour améliorer la sécurité et la satisfaction des patients/usagers.",2 semaines (env. 70-80h),Expérience dans le secteur de la santé et connaissance des bases du management de la qualité.,"Responsables/référents qualité santé, cadres de santé/médecins impliqués dans la démarche qualité, directeurs d'établissements de santé/médico-sociaux, consultants qualité santé, auditeurs qualité santé.",Dans nos locaux / En ligne / Intra-entreprise,"Référentiels qualité santé (ISO 9001 adapté, HAS certification...), approche processus appliquée à la santé, gestion documentaire qualité santé, analyse des risques et sécurité des patients, mesure de la satisfaction patient/usager, audits qualité internes, amélioration continue.","Supports de cours, normes ISO 9001/15189 (si labo), référentiels de certification HAS (France) ou équivalents, outils qualité (PDCA, AMDEC...), méthodes d'analyse des risques patient (CREX...), outils de mesure de la satisfaction, guides d'audit qualité santé.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Élaboration d'une cartographie des processus pour un service de santé. Conception d'une procédure qualité ou d'un indicateur qualité clé. Préparation d'un audit interne qualité pour un processus de soin ou support.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
SGH-013,"À partir de €6,899","Paris, Sud de la France, Dubaï",Management de la Couverture Maladie Universelle,"Comprendre les enjeux et maîtriser les leviers de management de la CMU pour améliorer l'accès aux soins, la protection financière et la maîtrise globale de la santé publique (prévention, qualité...).",2 semaines (env. 70-80h),"Expérience en gestion systèmes de santé, assurance maladie, santé publique ou politiques sociales.","Cadres organismes gestion assurance maladie/CMU, cadres ministères santé/protection sociale, responsables programmes santé publique, consultants systèmes de santé/protection sociale, chercheurs en politiques de santé.",Dans nos locaux / En ligne / Intra-entreprise,"Principes CMU (accès, qualité, protection financière), stratégies extension couverture, mécanismes financement CMU, gestion relations prestataires soins, systèmes d'information CMU, suivi et évaluation impact sur santé publique (indicateurs clés).","Supports de cours, guides OMS/BM sur la CMU, cadres réglementaires CMU (exemples pays), modèles financement/gestion CMU, outils suivi-évaluation CMU, études de cas mise en œuvre CMU et impact santé publique.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Analyse de la stratégie de mise en œuvre de la CMU dans un pays donné. Proposition de mécanismes pour renforcer le lien entre CMU et objectifs de santé publique (prévention...). Définition d'indicateurs pour évaluer l'impact de la CMU.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
SGH-014,"À partir de €6,899","Paris, Sud de la France, Dubaï",Couverture maladie universelle : principes et outils,"Maîtriser les principes de la CMU et les outils/techniques pour organiser sa mise en œuvre dans les pays en développement, en visant l'amélioration de la gestion de la santé publique et la réduction de la mortalité.",2 semaines (env. 70-80h),"Expérience en santé publique, systèmes de santé (pays en développement), gestion de projets de développement santé ou assurance maladie.","Cadres ministères santé/protection sociale (PVD), responsables programmes CMU/santé publique (PVD), personnel ONG/bailleurs fonds (santé PVD), consultants systèmes de santé (PVD), chercheurs santé globale/développement.",Dans nos locaux / En ligne / Intra-entreprise,"Principes CMU adaptés contexte PVD, paquets de soins essentiels, financement innovant santé (PVD), organisation des soins primaires et référence, systèmes d'information santé (PVD), gestion ressources humaines santé (PVD), stratégies de réduction mortalité maternelle/infantile via CMU.","Supports de cours, guides OMS/BM CMU dans PVD, outils planification/gestion santé publique PVD, exemples paquets soins essentiels/mécanismes financement PVD, études cas mise en œuvre CMU et impact mortalité PVD.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Conception d'un paquet de soins essentiels pour un programme CMU dans un PVD. Proposition de stratégies pour financer et gérer la CMU dans un contexte de ressources limitées. Analyse de l'impact potentiel de la CMU sur les indicateurs de mortalité.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
SGH-015,"À partir de €6,899","Paris, Sud de la France, Dubaï",Assurance maladie universelle : opérations et gouvernance,"Maîtriser les opérations techniques clés de l'assurance maladie (affiliation, cotisations, liquidation...) et comprendre les enjeux de gouvernance démocratique et participative de ces régimes.",2 semaines (env. 70-80h),Expérience dans un organisme d'assurance maladie ou de protection sociale. Connaissance des bases de l'assurance maladie.,"Gestionnaires prestations/cotisations assurance maladie, responsables affiliation/relation assurés, cadres impliqués dans la gouvernance (CA, comités...), représentants assurés/professionnels santé, personnel autorités tutelle/régulation.",Dans nos locaux / En ligne / Intra-entreprise,"Processus opérationnels clés (affiliation, collecte cotisations, gestion droits, liquidation prestations, conventionnement prestataires...), contrôle interne LCB-FT ; Principes gouvernance démocratique (représentativité, transparence, participation usagers/professionnels...).","Supports de cours, procédures opérationnelles type AM, logiciels gestion AM (présentation), cadres légaux/statutaires (gouvernance AM), exemples mécanismes participatifs AM, études cas opérations/gouvernance assurance maladie.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,"Optimisation d'un processus opérationnel clé de l'assurance maladie. Analyse de la gouvernance d'un régime d'assurance maladie et proposition d'améliorations (transparence, participation).","Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
SGH-016,"À partir de €6,899","Paris, Sud de la France, Dubaï",Management des établissements sanitaires et sociaux,"Maîtriser les principes et outils de management spécifiques aux établissements de santé (hôpitaux, cliniques...) et aux services sociaux (EHPAD, aide à domicile...) pour piloter la performance et la qualité.",2 semaines (env. 70-80h),Expérience en management dans le secteur santé ou social. Connaissance des enjeux spécifiques de ces secteurs.,"Directeurs/cadres dirigeants établissements santé/sociaux, responsables de service/pôle, cadres de santé, coordonnateurs de parcours, consultants management santé/social.",Dans nos locaux / En ligne / Intra-entreprise,"Management stratégique et opérationnel (santé/social), gestion des RH spécifiques (personnel soignant/social), pilotage qualité et gestion des risques (patient/usager), gestion budgétaire et financière adaptée, management de projet en santé/social, éthique et leadership.","Supports de cours, outils de management stratégique/opérationnel santé/social, cadres réglementaires/qualité sectoriels (HAS, ANESM...), méthodes de gestion des RH santé/social, indicateurs de performance spécifiques, études de cas management établissements santé/sociaux.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Diagnostic managérial d'un établissement/service santé ou social. Élaboration d'un plan d'action pour améliorer la performance ou la qualité sur un axe donné. Analyse d'une problématique managériale spécifique au secteur.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
SGH-017,"À partir de €6,899","Paris, Sud de la France, Dubaï",Comptabilité et contrôle de gestion hospitalier,"Maîtriser la comptabilité hospitalière (publique/privée) et les outils de contrôle de gestion spécifiques (comptabilité analytique RTC/par pôles, tableaux de bord...) pour piloter l'activité médico-économique.",2 semaines (env. 70-80h),Solides connaissances en comptabilité/contrôle de gestion. Expérience en milieu hospitalier est un fort atout.,"Contrôleurs de gestion hospitaliers, responsables financiers/comptables hospitaliers, directeurs administratifs et financiers (DAF) hôpitaux, auditeurs internes/externes spécialisés hôpitaux, consultants gestion hospitalière.",Dans nos locaux / En ligne / Intra-entreprise,"Cadre comptable hospitalier (M21...), comptabilité analytique hospitalière (RTC, par pôles/activités...), élaboration et suivi budgétaire hospitalier (EPRD...), tableaux de bord médico-économiques, analyse des coûts par pathologie (GHM/GHS...), pilotage de la performance des pôles.","Supports de cours, nomenclatures comptables hospitalières (M21...), méthodologie RTC/compta analytique hosp., logiciels de gestion financière/analytique hospitalière (présentation), indicateurs médico-économiques clés (PMSI...), études de cas contrôle de gestion hospitalier.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Mise en place d'une comptabilité analytique simple par pôles. Conception d'un tableau de bord médico-économique pour un service. Analyse des coûts et de la performance d'une activité hospitalière.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
SGH-018,"À partir de €6,899","Paris, Sud de la France, Dubaï",Gestion des établissements médicaux et médico-sociaux,"Acquérir une vision globale de la gestion d'un établissement médical (clinique...) ou médico-social (EHPAD, IME...) : stratégie, organisation, finances, RH, qualité, réglementation.",2 semaines (env. 70-80h),Expérience en management ou gestion dans le secteur santé/médico-social ou volonté de s'y orienter.,"Directeurs/futurs directeurs d'établissements médicaux/médico-sociaux, cadres de santé/sociaux, responsables administratifs et financiers de ces établissements, consultants spécialisés.",Dans nos locaux / En ligne / Intra-entreprise,"Cadre réglementaire et enjeux sectoriels, projet d'établissement, management stratégique et gouvernance, gestion financière et budgétaire spécifique, management des RH (soignants/éducatifs...), démarche qualité et gestion des risques, relations usagers/familles/partenaires.","Supports de cours, réglementation santé/médico-sociale, outils de gestion stratégique/financière/RH adaptés, référentiels qualité HAS/ANESM, guides de bonnes pratiques sectorielles, études de cas gestion établissements médicaux/médico-sociaux.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Élaboration des grandes lignes d'un projet d'établissement. Analyse de la situation financière ou RH d'un établissement type. Proposition d'actions pour améliorer la qualité ou la gestion des risques dans un établissement.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
SGH-019,"À partir de €6,899","Paris, Sud de la France, Dubaï",Les enjeux du parcours éducatif de santé,"Comprendre les enjeux et les modalités de mise en œuvre du parcours éducatif de santé pour les jeunes, visant à promouvoir les comportements favorables à la santé dès le plus jeune âge.",2 semaines (env. 70-80h),"Travailler dans le secteur de l'éducation, de la santé publique ou de la promotion de la santé auprès des jeunes.","Personnels de l'éducation nationale (enseignants, infirmiers scolaires, CPE...), professionnels de santé publique/promotion de la santé, animateurs socio-éducatifs, cadres des collectivités locales (politique jeunesse/santé).",Dans nos locaux / En ligne / Intra-entreprise,"Concepts de promotion de la santé et d'éducation à la santé, cadre réglementaire du parcours éducatif de santé, thématiques clés (nutrition, activité physique, addictions, vie affective...), méthodes pédagogiques adaptées aux jeunes, partenariats école/santé/collectivités.","Supports de cours, référentiels éducation à la santé, outils pédagogiques pour les jeunes (jeux, supports numériques...), guides méthodologiques de projet en promotion de la santé, exemples de parcours éducatifs de santé réussis.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Conception d'une action d'éducation à la santé dans le cadre du parcours éducatif. Analyse des partenariats nécessaires à la mise en œuvre du parcours. Proposition d'indicateurs d'évaluation pour une action.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
SGH-020,"À partir de €6,899","Paris, Sud de la France, Dubaï",Leadership et management des équipes hospitalières,"Développer ses compétences en leadership et en management pour organiser, animer et motiver efficacement une équipe hospitalière (soignante, médicale, administrative...) dans un environnement complexe.",2 semaines (env. 70-80h),Exercer une fonction d'encadrement en milieu hospitalier ou être amené à le faire.,"Cadres de santé, médecins chefs de service/responsables d'unité, cadres administratifs hospitaliers, responsables de pôle, futurs managers hospitaliers.",Dans nos locaux / En ligne / Intra-entreprise,"Styles de leadership adaptés à l'hôpital, organisation du travail en équipe hospitalière (plannings, répartition tâches...), communication et animation d'équipe, gestion des compétences et développement professionnel, gestion des conflits interpersonnels/interprofessionnels, motivation.","Supports de cours, outils de leadership/management d'équipe, techniques de communication/gestion des conflits, méthodes d'organisation du travail hospitalier, études de cas de management d'équipes hospitalières, mises en situation managériales spécifiques à l'hôpital.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Auto-diagnostic de son style de leadership/management. Analyse d'une situation de management d'équipe hospitalière et proposition de plan d'action. Simulation d'animation de réunion d'équipe ou de gestion de conflit.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
