ID,Prix,Geographie,Thème de la Formation,Objectif Pédagogique,Temps Moyen de Formation,Pré-requis,Public Concerné,Lieu,Méthodes Mobilisées,Moyens Pédagogiques,Délai d'Accès,Modalités,Modalités d'Évaluation,Accessibilité aux Personnes en Situation de Handicap
LTAM-011,"À partir de €6,899","Paris, Sud de la France, Dubaï",Transport and storage of dangerous goods,"Maîtriser la réglementation (ADR, IMDG, IATA...) et les bonnes pratiques pour le transport multimodal, la manutention et le stockage sécurisés des marchandises dangereuses (MD).",2 semaines (env. 70-80h),"Expérience en logistique, transport, stockage ou HSE. Connaissance de base des réglementations transport est un plus.","Responsables logistique/transport/entrepôt, conseillers à la sécurité transport MD (ou futurs), personnel d'exploitation manipulant des MD, responsables HSE, déclarants en douane (volet MD), chargeurs expédiant des MD.",Dans nos locaux / En ligne / Intra-entreprise,"Classification des MD (classes de danger), réglementations par mode (ADR routier, IMDG maritime, IATA aérien), exigences emballage/étiquetage/marquage, documents de transport MD, règles de chargement/arrimage/ségrégation/stockage, procédures d'urgence MD.","Supports de cours, réglementations ADR/IMDG/IATA (accès/extraits), fiches de données de sécurité (FDS), exemples d'emballages/étiquetages MD, études de cas d'incidents/transport MD, check-lists de contrôle MD. (Peut préparer à l'examen Conseiller Sécurité).",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,"Classification d'une marchandise dangereuse. Préparation d'une expédition de MD (emballage, étiquetage, documents) pour un mode de transport donné. Identification des règles de stockage sécurisé pour différentes classes de danger.","Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
LTAM-012,"À partir de €6,899","Paris, Sud de la France, Dubaï",Tools for managing general services activities,"Savoir choisir, mettre en place et utiliser les outils (tableaux de bord, KPIs, logiciels...) pertinents pour piloter efficacement la performance et les coûts des différentes activités des services généraux.",2 semaines (env. 70-80h),Expérience en gestion des services généraux ou en contrôle de gestion. Bonne maîtrise d'Excel ou outils BI.,"Responsables/gestionnaires des services généraux/moyens généraux, office managers, contrôleurs de gestion (périmètre SG), facility managers, acheteurs généraux.",Dans nos locaux / En ligne / Intra-entreprise,"Identification des activités clés SG à piloter, sélection des KPIs pertinents par activité (coût, qualité, délai...), conception et mise en œuvre de tableaux de bord SG (Excel, BI), utilisation des outils pour l'analyse des performances et la prise de décision, reporting SG.","Supports de cours, catalogue d'indicateurs clés (KPIs) pour les services généraux, outils de conception de tableaux de bord (Excel avancé, Power BI...), logiciels de gestion des services généraux / GMAO (présentation), études de cas de pilotage par TdB des SG.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,"Conception d'un tableau de bord spécifique pour une activité des services généraux (ex: gestion des contrats de maintenance, suivi des consommations...). Analyse des données d'un TdB SG et formulation de recommandations.","Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
LTAM-013,"À partir de €6,899","Paris, Sud de la France, Dubaï",Managing a company store with best practices,"Maîtriser les bonnes pratiques d'organisation et de gestion d'un magasin/entrepôt : réception, stockage (adressage, rangement), préparation de commandes, inventaire, sécurité et optimisation des flux.",2 semaines (env. 70-80h),"Expérience en gestion de stock, magasinage ou logistique d'entrepôt. Sens de l'organisation et rigueur.","Chefs magasiniers, responsables d'entrepôt/plateforme logistique, gestionnaires de stocks, préparateurs de commandes expérimentés, responsables logistique/supply chain supervisant des entrepôts.",Dans nos locaux / Entrepôt (si possible) / Intra-entreprise,"Aménagement et organisation de l'entrepôt (zoning, adressage), processus de réception et contrôle, techniques de stockage optimisées (FIFO/LIFO...), méthodes de préparation de commandes (picking), gestion des inventaires (tournant, annuel), règles de sécurité en entrepôt, indicateurs clés.","Supports de cours, principes d'aménagement d'entrepôt (5S), méthodes de gestion de stock/préparation de commandes, logiciels WMS (Warehouse Management System - présentation), règles de sécurité caristes/entrepôt, indicateurs de performance entrepôt (KPIs), exercices pratiques (si possible).",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Proposition d'un plan d'adressage ou d'aménagement pour un entrepôt. Optimisation d'un processus de préparation de commandes. Mise en place d'indicateurs de performance pour l'entrepôt. Analyse des règles de sécurité.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
LTAM-014,"À partir de €6,899","Paris, Sud de la France, Dubaï",Computerized stock and supply management,"Maîtriser l'utilisation d'un système d'information (ERP, WMS, logiciel dédié) pour gérer efficacement les stocks et les approvisionnements : paramétrage, transactions, reporting et analyse.",2 semaines (env. 70-80h),Expérience en gestion des stocks/approvisionnements. Bonne maîtrise de l'outil informatique. Connaissance d'un ERP/logiciel de gestion est un plus.,"Gestionnaires de stocks, approvisionneurs, planificateurs, utilisateurs clés (key users) des modules stocks/appro de l'ERP/WMS, consultants fonctionnels SCM.",Dans nos locaux / En ligne / Intra-entreprise,"Paramétrage des données de base (articles, fournisseurs, règles de gestion...), enregistrement des mouvements de stock (entrées, sorties, transferts...), calcul des besoins et génération des propositions d'approvisionnement, suivi des commandes fournisseurs, inventaires informatisés, reporting.","Salle informatique avec accès à un ERP/WMS (module stocks/appro - ex: SAP MM, Sage X3...) ou logiciel dédié, supports de cours/tutoriels logiciels, exercices pratiques guidés sur les transactions clés, formateur expert logiciel stocks/appro.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Réalisation des principales transactions de gestion de stocks et d'approvisionnement dans le système d'information. Paramétrage simple d'articles ou de règles de gestion. Extraction et analyse de rapports de stocks/approvisionnements.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
LTAM-015,"À partir de €6,899","Paris, Sud de la France, Dubaï",Purchasing management: cost reduction strategies,"Développer et mettre en œuvre des stratégies d'achats visant la réduction durable des coûts : analyse des dépenses, sourcing fournisseurs, négociation, optimisation des processus achats, gestion des risques.",2 semaines (env. 70-80h),Expérience confirmée en achats ou en contrôle de gestion achats. Bonnes compétences en analyse et négociation.,"Acheteurs confirmés, responsables achats, category managers, contrôleurs de gestion achats, consultants achats/cost killing.",Dans nos locaux / En ligne / Intra-entreprise,"Analyse des dépenses (Spend Analysis), cartographie des achats, stratégies achats par catégorie (massification, standardisation, make or buy...), sourcing et évaluation fournisseurs (national/international), techniques de négociation achats complexes, e-sourcing/e-procurement, gestion risques achats.","Supports de cours, outils d'analyse des dépenses (Pareto...), méthodes de sourcing fournisseurs, techniques de négociation achats (BATNA...), plateformes e-achats (présentation), matrices de gestion des risques fournisseurs (Kraljic...), études de cas de réduction des coûts achats.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Réalisation d'une analyse des dépenses et proposition de stratégies achats pour une catégorie donnée. Préparation et simulation d'une négociation achat complexe visant la réduction des coûts. Mise en place d'indicateurs de performance achats.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
LTAM-016,"À partir de €6,899","Paris, Sud de la France, Dubaï",Metrics for managing a vehicle fleet,"Comprendre les enjeux stratégiques et financiers de la gestion d'un parc automobile et définir les indicateurs clés (KPIs) pertinents pour mesurer et piloter sa performance (coûts, utilisation, sécurité...).",2 semaines (env. 70-80h),"Expérience en gestion de flotte, logistique, services généraux ou contrôle de gestion.","Gestionnaires de parc automobile, responsables logistique/transport/SG, contrôleurs de gestion, responsables financiers/administratifs supervisant la flotte.",Dans nos locaux / En ligne / Intra-entreprise,"Enjeux de la gestion de flotte (coûts, sécurité, environnement, image...), définition des KPIs clés (TCO, coût/km, taux d'utilisation, sinistralité, émissions CO2...), collecte des données (télématique...), analyse des indicateurs et tableaux de bord flotte, benchmarking.","Supports de cours, catalogue de KPIs pour la gestion de flotte, outils de calcul du TCO, logiciels de gestion de flotte/télématique (présentation des indicateurs), méthodes de collecte et d'analyse des données flotte, exemples de tableaux de bord flotte, benchmarks sectoriels.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Sélection et définition des KPIs pertinents pour piloter un parc automobile donné. Conception d'un tableau de bord de gestion de flotte. Analyse de données de flotte et interprétation des indicateurs.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
LTAM-017,"À partir de €6,899","Paris, Sud de la France, Dubaï",Optimizing the purchase and management of automotive services,"Maîtriser le processus d'achat et de gestion des prestations liées au parc automobile (maintenance, carburant, assurance, location longue durée...) pour optimiser les coûts et la qualité de service.",2 semaines (env. 70-80h),Expérience en achats de services ou en gestion de flotte automobile.,"Acheteurs (prestations de services, flotte auto), gestionnaires de parc automobile, responsables services généraux/logistique.",Dans nos locaux / En ligne / Intra-entreprise,"Analyse du marché des prestataires automobiles (loueurs LD, réseaux entretien, pétroliers, assureurs...), élaboration de cahiers des charges spécifiques, sourcing et sélection des prestataires, négociation des contrats cadres, suivi de la performance des prestataires (SLA), gestion litiges.","Supports de cours, analyse de marché prestataires auto, modèles de cahiers des charges/contrats cadres (LLD, maintenance...), techniques de négociation achats de services, indicateurs de performance fournisseurs (SLA), outils de gestion des contrats/fournisseurs (présentation).",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Élaboration d'un cahier des charges pour une prestation automobile (ex: maintenance). Préparation d'une négociation avec un prestataire automobile. Mise en place d'indicateurs pour suivre la performance d'un prestataire.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
LTAM-018,"À partir de €6,899","Paris, Sud de la France, Dubaï",Contract law for national and international purchasing,"Maîtriser le cadre juridique des contrats d'achats (formation, exécution, fin) en contexte national et international (droit applicable, clauses clés, Incoterms®...) pour sécuriser les transactions.",2 semaines (env. 70-80h),Formation juridique ou expérience confirmée en achats/supply chain avec une dimension contractuelle.,"Acheteurs, responsables achats/supply chain, juristes d'entreprise, responsables contrats, commerciaux (côté fournisseur).",Dans nos locaux / En ligne / Intra-entreprise,"Formation du contrat d'achat (offre, acceptation), clauses essentielles (prix, paiement, livraison, garanties, responsabilité, propriété intellectuelle...), spécificités des achats internationaux (droit applicable, Incoterms®, règlement différends), gestion des litiges contractuels.","Supports de cours juridiques, code civil/commercial (contrats), Convention de Vienne (vente internationale), Incoterms®, modèles de clauses contractuelles achats, techniques de rédaction/négociation contractuelle, études de cas de contentieux achats.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Analyse et rédaction de clauses clés d'un contrat d'achat (national ou international). Identification des risques juridiques d'un contrat d'achat. Gestion simulée d'un litige contractuel simple.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
LTAM-019,"À partir de €6,899","Paris, Sud de la France, Dubaï",Monitoring and improving supplier quality,"Mettre en place un système d'évaluation, de suivi et d'amélioration de la performance qualité des fournisseurs et sous-traitants pour garantir la conformité des produits/services achetés.",2 semaines (env. 70-80h),"Expérience en achats, qualité ou supply chain. Connaissance des bases du management de la qualité (ISO 9001 est un plus).","Acheteurs, responsables qualité fournisseurs, qualiticiens, responsables supply chain/logistique, auditeurs fournisseurs.",Dans nos locaux / En ligne / Intra-entreprise,"Définition des exigences qualité achats, évaluation et sélection des fournisseurs (critères qualité), audits fournisseurs (qualité), suivi de la performance (indicateurs qualité, non-conformités), plan d'amélioration continue fournisseurs, gestion des non-conformités fournisseurs.","Supports de cours, Norme ISO 9001 (volet achats/fournisseurs), techniques d'audit fournisseur (ISO 19011 bases), indicateurs de performance qualité fournisseurs, outils qualité (8D, 5 Pourquoi...), plans d'assurance qualité (PAQ), études de cas gestion qualité fournisseurs.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Élaboration d'une grille d'évaluation qualité fournisseurs. Mise en place d'indicateurs de suivi de la performance qualité. Conception d'un plan d'audit fournisseur ou d'un plan d'amélioration pour un fournisseur défaillant.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
LTAM-020,"À partir de €6,899","Paris, Sud de la France, Dubaï",Logistics for non-logisticians,"Acquérir une compréhension globale des concepts clés, des enjeux et des différents maillons de la chaîne logistique (approvisionnement, stockage, transport, distribution) pour mieux interagir avec la fonction logistique.",2 semaines (env. 70-80h),"Aucune connaissance préalable en logistique requise. Travailler en interface avec la fonction logistique (achats, commercial, production, finance...).","Managers/employés non logisticiens (achats, ventes, marketing, production, finance, RH...), souhaitant comprendre le fonctionnement et les enjeux de la logistique dans leur entreprise.",Dans nos locaux / En ligne / Intra-entreprise,"Rôle et enjeux de la logistique/supply chain, gestion des approvisionnements et des stocks (bases), gestion d'entrepôt (principes), gestion des transports (modes, coûts), logistique de distribution, indicateurs logistiques clés, impact de la logistique sur la performance globale.","Supports de cours didactiques et vulgarisés, glossaire logistique/supply chain, schémas de flux logistiques, exemples concrets d'optimisation logistique, présentation des principaux indicateurs logistiques, jeux de simulation logistique simples (Beer Game...).",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Compréhension du vocabulaire et des concepts clés de la logistique. Capacité à identifier l'impact de ses décisions sur la chaîne logistique. Meilleure communication et collaboration avec les équipes logistiques.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
