ID,Prix,Geographie,Thème de la Formation,Objectif Pédagogique,Temps Moyen de Formation,Pré-requis,Public Concerné,Lieu,Méthodes Mobilisées,Moyens Pédagogiques,Délai d'Accès,Modalités,Modalités d'Évaluation,Accessibilité aux Personnes en Situation de Handicap
IPT-011,"À partir de €6,899","Paris, Sud de la France, Dubaï",Déployer un environnement Microsoft Exchange Server 2019,"Maîtriser la conception, l'installation, la configuration et l'administration d'un environnement de messagerie et de collaboration basé sur Microsoft Exchange Server 2019.",2 semaines (env. 70-80h),"Solide expérience en administration Windows Server et Active Directory. Bonnes connaissances réseaux (DNS, TCP/IP).","Administrateurs systèmes et messagerie Microsoft, ingénieurs infrastructure Microsoft, consultants spécialisés Exchange/Microsoft 365.",Dans nos locaux / En ligne / Intra-entreprise,"Planification et conception de l'architecture Exchange 2019, installation et configuration des rôles (boîtes aux lettres, accès client), gestion des destinataires (boîtes aux lettres, groupes...), configuration du flux de messagerie, haute disponibilité (DAG), sécurité et sauvegarde.","Salle informatique avec environnement virtualisé (Windows Server, AD, Exchange 2019), supports de cours Microsoft Press ou équivalent, labs pratiques guidés sur l'installation/configuration/administration Exchange, scripts PowerShell pour Exchange.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Installation et configuration d'un serveur Exchange 2019. Gestion des objets destinataires. Configuration du transport de messages. Mise en place (simulée) d'un groupe de disponibilité de base de données (DAG).,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
IPT-012,"À partir de €6,899","Paris, Sud de la France, Dubaï",Administration d'une infrastructure réseau Windows Server,"Maîtriser l'installation, la configuration et l'administration des services réseau clés sous Windows Server (DNS, DHCP, IPAM, VPN, NPS...) pour assurer le bon fonctionnement et la sécurité de l'infrastructure réseau.",2 semaines (env. 70-80h),Solide expérience en administration Windows Server. Bonnes connaissances des concepts réseaux TCP/IP.,"Administrateurs systèmes et réseaux Windows, ingénieurs infrastructure Microsoft, techniciens support réseau niveau 2/3.",Dans nos locaux / En ligne / Intra-entreprise,"Implémentation et gestion DNS, DHCP, IPAM (IP Address Management), configuration de l'accès distant (VPN, DirectAccess), Network Policy Server (NPS) pour l'authentification réseau (RADIUS, 802.1x), Software Defined Networking (SDN - bases).","Salle informatique avec environnement virtualisé (Windows Server 2019/2022, clients Windows), supports de cours Microsoft Press ou équivalent, labs pratiques guidés sur la configuration des services réseau, scripts PowerShell pour l'administration réseau.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Configuration avancée de serveurs DNS et DHCP. Mise en place d'une solution d'accès distant VPN. Configuration de stratégies réseau avec NPS.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
IPT-013,"À partir de €6,899","Paris, Sud de la France, Dubaï",Windows Server 2016 : stockage et virtualisation,"Maîtriser les fonctionnalités de stockage (disques, volumes, espaces de stockage, déduplication...) et de virtualisation (Hyper-V, conteneurs...) de Windows Server 2016 pour optimiser l'infrastructure serveur.",2 semaines (env. 70-80h),Solide expérience en administration Windows Server 2016 ou version antérieure. Connaissance des bases du stockage et de la virtualisation.,"Administrateurs systèmes Windows, ingénieurs infrastructure Microsoft, administrateurs de stockage/virtualisation en environnement Microsoft.",Dans nos locaux / En ligne / Intra-entreprise,"Gestion des disques et volumes (MBR/GPT, disques dynamiques...), implémentation des Espaces de stockage (Storage Spaces), déduplication de données, gestion du partage de fichiers (SMB, NFS), installation et configuration d'Hyper-V, gestion des VMs, clustering Hyper-V, conteneurs Windows (bases).","Salle informatique avec environnement virtualisé (Windows Server 2016, Hyper-V), supports de cours Microsoft Press ou équivalent, labs pratiques guidés sur la gestion du stockage et de la virtualisation Hyper-V.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,"Mise en œuvre et configuration des Espaces de stockage. Installation et configuration d'Hyper-V, création et gestion de machines virtuelles. Configuration d'un cluster Hyper-V simple.","Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
IPT-014,"À partir de €6,899","Paris, Sud de la France, Dubaï",Administration Oracle 11g DBA : Sauvegarde et restauration RMAN,Maîtriser les concepts et techniques de sauvegarde et de restauration des bases de données Oracle 11g en utilisant l'outil RMAN (Recovery Manager) V2.,2 semaines (env. 70-80h),Expérience en administration de bases de données Oracle 11g (DBA I ou équivalent).,"Administrateurs de bases de données (DBA) Oracle 11g, ingénieurs système/stockage gérant les sauvegardes Oracle.",Dans nos locaux / En ligne / Intra-entreprise,"Concepts de sauvegarde/restauration Oracle, architecture RMAN, configuration de l'environnement RMAN, stratégies de sauvegarde (complète, incrémentale...), réalisation de sauvegardes RMAN, scénarios de restauration/récupération (complète, partielle, point-in-time), catalogue RMAN.","Salle informatique avec environnement Oracle Database 11g, supports de cours Oracle University ou équivalent (DBA II), labs pratiques intensifs sur la configuration et l'utilisation de RMAN V2 pour divers scénarios de sauvegarde/restauration.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Configuration de l'environnement RMAN. Réalisation de sauvegardes complètes et incrémentales. Simulation et exécution de différents scénarios de restauration et de récupération de la base de données avec RMAN.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
IPT-015,"À partir de €6,899","Paris, Sud de la France, Dubaï",Administration Oracle 12c DBA : Sauvegarde et restauration RMAN,Maîtriser les concepts et techniques de sauvegarde et de restauration des bases de données Oracle 12c (incluant multitenant) en utilisant RMAN V2 et les nouveautés de la version 12c.,2 semaines (env. 70-80h),Expérience en administration de bases de données Oracle 12c (DBA I ou équivalent). Connaissance de l'architecture multitenant (CDB/PDB).,"Administrateurs de bases de données (DBA) Oracle 12c, ingénieurs système/stockage gérant les sauvegardes Oracle 12c.",Dans nos locaux / En ligne / Intra-entreprise,"Rappels concepts sauvegarde/restauration et RMAN, spécificités 12c (sauvegarde/restauration CDB/PDB), nouvelles fonctionnalités RMAN 12c, stratégies de sauvegarde/restauration avancées, duplication de base de données (PDB clone...), tablespaces transportables.","Salle informatique avec environnement Oracle Database 12c (multitenant), supports de cours Oracle University ou équivalent (DBA II - 12c), labs pratiques intensifs sur RMAN V2 en environnement 12c (CDB/PDB, nouvelles fonctionnalités).",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Configuration RMAN pour environnement 12c multitenant. Sauvegarde et restauration de PDBs. Utilisation des nouvelles fonctionnalités RMAN 12c. Réalisation de scénarios de récupération avancés spécifiques à 12c.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
IPT-016,"À partir de €6,899","Paris, Sud de la France, Dubaï",Administration avancée de MySQL,"Approfondir les compétences en administration de bases de données MySQL : optimisation des performances, haute disponibilité (réplication), sécurité avancée, sauvegarde/restauration avancée.",2 semaines (env. 70-80h),"Expérience confirmée en administration MySQL (installation, configuration de base, sauvegarde simple).","Administrateurs de bases de données (DBA) MySQL confirmés, développeurs back-end gérant des bases MySQL, ingénieurs système/DevOps responsables de MySQL.",Dans nos locaux / En ligne / Intra-entreprise,"Architecture avancée MySQL, optimisation des requêtes (EXPLAIN, indexation), tuning du serveur MySQL (paramètres système, buffers), mise en place et gestion de la réplication MySQL, stratégies de sauvegarde/restauration avancées (mysqldump avancé, Percona XtraBackup...), sécurité (utilisateurs avancés, SSL...).","Salle informatique avec environnement MySQL (version récente), supports de cours avancés, outils d'optimisation/monitoring MySQL (ex: Percona Toolkit, MySQL Workbench), labs pratiques sur l'optimisation, la réplication, la sauvegarde avancée et la sécurité.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Diagnostic et optimisation de requêtes SQL lentes. Mise en place et dépannage d'une réplication MySQL simple. Configuration de sauvegardes avancées. Renforcement de la sécurité d'un serveur MySQL.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
IPT-017,"À partir de €6,899","Paris, Sud de la France, Dubaï",Conception et administration d'un site web dynamique,"Maîtriser les langages et technologies clés (HTML, CSS, JavaScript côté client, PHP/Python/Node.js côté serveur, base de données MySQL/PostgreSQL) pour concevoir, développer et administrer un site web dynamique.",2 semaines (env. 70-80h),Connaissance de base en HTML/CSS et algorithmique/programmation.,"Développeurs web full-stack (juniors/confirmés), webmasters souhaitant développer leurs compétences techniques, chefs de projet web techniques, étudiants en développement web.",Dans nos locaux / En ligne / Intra-entreprise,"Développement front-end (HTML5, CSS3, JavaScript, frameworks JS - bases), développement back-end (langage serveur type PHP/Python/Node.js, frameworks - bases), interaction avec base de données (SQL), administration serveur web (Apache/Nginx - bases), sécurité web (bases OWASP).","Salle informatique avec environnement de développement web (éditeur code, serveur local type WAMP/LAMP/MAMP, SGBD), supports de cours, frameworks front/back (présentation/initiation), exercices pratiques de développement front/back, projet de mini-site dynamique.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Création de pages web interactives (front-end). Développement de fonctionnalités back-end simples avec interaction base de données. Déploiement simple d'un site web dynamique.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
IPT-018,"À partir de €6,899","Paris, Sud de la France, Dubaï",Installer et configurer un serveur PostgreSQL,"Maîtriser l'installation, la configuration initiale et l'administration de base d'un serveur de bases de données PostgreSQL.",2 semaines (env. 70-80h),Bonnes connaissances en systèmes d'exploitation (Linux/Windows) et en bases de données relationnelles (SQL).,"Administrateurs systèmes/bases de données débutants ou souhaitant maîtriser PostgreSQL, développeurs utilisant PostgreSQL, consultants IT.",Dans nos locaux / En ligne / Intra-entreprise,"Installation de PostgreSQL (différentes plateformes), initialisation du cluster, configuration du serveur (postgresql.conf, pg_hba.conf), création de bases/rôles/utilisateurs, gestion des permissions, outils d'administration (psql, pgAdmin), sauvegarde/restauration de base (pg_dump).","Salle informatique avec environnement Linux/Windows et PostgreSQL installé, supports de cours, documentation officielle PostgreSQL, exercices pratiques d'installation/configuration/administration de base, outil pgAdmin.",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Installation et configuration fonctionnelle d'un serveur PostgreSQL. Création d'utilisateurs et gestion des droits d'accès. Réalisation de sauvegardes et restaurations simples de bases de données PostgreSQL.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
IPT-019,"À partir de €6,899","Paris, Sud de la France, Dubaï",Concevoir une base de données relationnelle (MERISE),"Maîtriser la méthode MERISE (niveaux conceptuel - MCD, logique - MLD, physique - MPD) pour concevoir une base de données relationnelle structurée, cohérente et optimisée.",2 semaines (env. 70-80h),Connaissance des principes de base des bases de données. Logique et rigueur.,"Analystes/concepteurs de SI, développeurs d'applications, chefs de projet informatique, étudiants en informatique/SI.",Dans nos locaux / En ligne / Intra-entreprise,"Principes des bases de données relationnelles, méthode MERISE : Modèle Conceptuel de Données (MCD - entités, associations, cardinalités), passage au Modèle Logique de Données (MLD - règles de passage, normalisation), Modèle Physique de Données (MPD - optimisation SGBD).","Supports de cours, outils de modélisation MERISE (ex: PowerAMC, JMerise - présentation/pratique), règles de passage MCD->MLD->MPD, exercices pratiques de modélisation sur des cas concrets (gestion commerciale, RH...), normalisation (1FN, 2FN, 3FN).",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,"Modélisation complète (MCD, MLD, MPD) d'une base de données pour un domaine fonctionnel donné. Application des règles de normalisation.","Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
IPT-020,"À partir de €6,899","Paris, Sud de la France, Dubaï",Administration avancée et sécurisation de Linux,"Maîtriser les techniques d'administration avancée de Linux (gestion des services, scripting, performance...) et les outils/méthodes pour sécuriser un serveur Linux (pare-feu, durcissement, surveillance...).",2 semaines (env. 70-80h),Solide expérience en administration système Linux (niveau LPIC-1/RHCSA ou équivalent). Maîtrise de la ligne de commande et des concepts système/réseau.,"Administrateurs systèmes Linux confirmés, ingénieurs système/sécurité Linux, DevOps, consultants Linux/sécurité.",Dans nos locaux / En ligne / Intra-entreprise,"Gestion avancée des services (systemd), scripting shell (Bash avancé), optimisation des performances (tuning noyau/disques/réseau), sécurité (pare-feu - firewalld/iptables, SELinux/AppArmor, durcissement système, gestion des logs/audits, outils de surveillance sécurité).","Salle informatique avec environnement Linux (serveurs virtuels), supports de cours avancés, outils d'administration/sécurité Linux, labs pratiques intensifs sur l'administration avancée et la sécurisation, préparation possible à LPIC-2/RHCE (selon contenu exact).",2 semaines (selon calendrier),Présentiel / Distanciel / Hybride,Configuration avancée de services système. Écriture de scripts shell complexes. Mise en œuvre de règles de pare-feu et de politiques de sécurité (SELinux). Optimisation et sécurisation d'un serveur Linux.,"Analyse des besoins spécifiques lors de l'inscription pour proposer des aménagements adaptés (pédagogiques, matériels, organisationnels). Contactez notre référent handicap."
